bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,ESS_fav,465.0789473145973,426.7971629561747,178.12043169637084,13849.047716543562,1069.9965419671428,45.62494592277591,65.5,65.5,false,KNITRO,237.24279422775004,463.69842532717985,211.05944519884514
SCR-NC,ESS_fav,473.660432172136,272.3737706853192,223.7279379256526,13719.11579418974,969.7621407831077,47.49987684783757,66.0,66.0,false,KNITRO,259.5072776616889,463.6903015864598,259.4085265256763
SCR-NC,ESS_fav,426.8289479060252,553.4845958366127,193.31801609083513,13990.931576887806,1173.631559833473,43.74999806271899,66.5,66.5,false,KNITRO,241.27917598708436,463.69826630435296,213.0112005220348
SCR-NC,ESS_fav,500.8289472981218,182.07564754068235,64.61259925176276,13470.871029316992,747.5171940905669,48.12466600704839,67.0,67.0,false,KNITRO,236.97903973182056,509.20000000002176,230.4999999999992
SCR-NC,ESS_fav,500.82894744949436,171.86359571791797,145.15836679245837,13541.202065299181,817.8509099598707,48.12488676830349,68.5,68.5,false,KNITRO,255.57690907835587,463.70789404549043,205.7323163577154
SCR-NC,ESS_fav,426.8289472395816,531.1500969981507,227.75911293353957,14003.038856330413,1185.738157171272,43.74997670034891,69.0,69.0,false,KNITRO,245.31260796458557,453.7381210039798,225.85000000000545
SCR-NC,ESS_fav,465.0789470558121,391.2769981309101,220.91507200802877,13856.325117971348,1077.271017194751,45.62473728597523,69.5,69.5,false,KNITRO,277.171017785231,556.258465616246,213.84999999999798
SCR-NC,ESS_fav,485.07894754215926,226.87297552943943,227.97407049722307,13692.978607565696,939.9259935688217,46.24991287814275,70.0,70.0,false,KNITRO,267.42695024930816,455.0601599640015,242.5000000000047
SCR-NC,ESS_fav,465.07894734052985,393.2902342796298,220.20783037558044,13857.627741705193,1078.5770119957401,45.62497276645054,70.5,70.5,false,KNITRO,253.411531314338,463.70466063381355,221.891904613562
SCR-NC,ESS_fav,465.07894731285296,407.710123809611,198.56752063357175,13850.407022379524,1071.3565917560356,45.62498500511699,71.0,71.0,false,KNITRO,251.83553746317602,463.7021354375818,211.90188509130087
SCR-NC,ESS_fav,480.8289459819251,262.5842586465915,155.22817898192724,13647.994946059775,898.6413836104438,47.49969519958537,73.0,73.0,false,KNITRO,253.63657229961973,509.1988882158448,237.01936733447096
SCR-NC,ESS_fav,500.82894823769004,76.89423048306983,192.62927372487334,13493.703746203504,770.3524524456332,48.12487470667813,74.0,74.0,false,KNITRO,288.8336016825557,509.1999563681344,230.4999999999992
SCR-NC,ESS_fav,480.8289472308049,305.2594647293703,163.00044026497307,13698.446724669458,949.0888522251482,47.499467359795574,74.5,74.5,false,KNITRO,255.57723302241396,556.2526264957768,213.84999993463185
SCR-NC,ESS_fav,480.8289473727639,286.145746735699,187.24991158680368,13703.574738510306,954.2246056952666,47.49999046701016,75.0,75.0,false,KNITRO,267.5256067388276,463.71024139540555,220.75582291853294
SCR-NC,ESS_fav,480.828943387178,288.6523581893165,183.9530308726978,13702.788832823328,953.4343324491923,47.49964228873519,75.5,75.5,false,KNITRO,264.9441828411483,556.2512448845517,213.8499999999989
SCR-NC,ESS_fav,500.82894737514727,83.56320375269001,193.6876853363506,13501.431415712246,778.0798364641878,48.12485128127512,76.5,76.5,false,KNITRO,268.82697771634656,509.2000000012191,230.4999999999992
SCR-NC,ESS_fav,500.82894737514727,83.56320375269001,193.6876853363506,13501.431415712246,778.0798364641878,48.12485128127512,76.5,76.5,false,KNITRO,268.82697771634656,509.2000000012191,230.4999999999992
SCR-NC,ESS_fav,480.8289480954961,264.99352627511547,218.27162761579456,13713.448949415679,964.0941019864063,47.49961664327702,78.0,78.0,false,KNITRO,269.5468143440089,463.711454766816,223.70332437409283
SCR-NC,ESS_fav,500.8289473797356,84.42824473580751,179.6605436994312,13488.271974391315,764.9177358149743,48.124669663569634,78.5,78.5,false,KNITRO,268.82771315965493,509.20000000007474,230.49999999999926
SCR-NC,ESS_fav,500.8289449031994,78.43739689975786,193.88821026455904,13496.509056742841,773.1545520675162,48.12468251575421,79.5,79.5,false,KNITRO,271.2166640864405,509.1971635868897,231.83871630124779
SCR-NC,ESS_fav,480.82894734082265,328.8008970784356,128.19748642250042,13687.182739145817,937.8273308417587,47.49962622408467,80.0,80.0,false,KNITRO,251.52290520828313,556.251281387898,213.84999999999852
SCR-NC,ESS_fav,480.82894732539796,262.72614803976853,220.80456591610277,13713.714599289078,964.3596612812693,47.49960070032958,80.5,80.5,false,KNITRO,271.1382435032084,556.2522998442239,213.84999999999573
SCR-NC,ESS_fav,480.8289473637569,297.3752657269571,167.08279996421297,13694.643006739569,945.287013054927,47.49957549891111,81.0,81.0,false,KNITRO,262.4679550810374,556.2508620842802,213.8499999999986
SCR-NC,ESS_fav,500.8289473564894,94.0637313549664,161.528771996289,13479.77171835539,756.4214507077448,48.124984164256695,81.5,81.5,false,KNITRO,268.8309568109502,509.20000000002256,230.4999999999992
SCR-NC,ESS_fav,480.8289473988543,298.52297069154025,166.24507670403264,13694.94771101584,945.5969947944271,47.499941397033616,82.0,82.0,false,KNITRO,263.32836750701415,556.2513341821007,213.84999999999656
SCR-NC,ESS_fav,500.82894731756244,85.90893531337778,190.87245656996154,13500.962438063589,777.6103392009018,48.1248405103572,82.5,82.5,false,KNITRO,272.1153904483973,523.4857029563263,230.4999999999992
SCR-NC,ESS_fav,480.82894734198794,307.95270641713637,157.09817298741638,13695.233015165277,945.8798267465406,47.49975722942007,83.0,83.0,false,KNITRO,263.14164851992086,556.2525934274437,213.84999999999886
SCR-NC,ESS_fav,500.8289473398886,211.74291031505354,88.2568117524784,13524.178699657867,800.8286694074205,48.124998867749085,83.5,83.5,false,KNITRO,242.35778626762183,463.7069054720048,199.0598262347134
SCR-NC,ESS_fav,500.8289483477961,80.54387245902939,185.42553609215355,13490.150829293574,766.7983568989791,48.12482553687511,84.0,84.0,false,KNITRO,268.89449461120864,509.20000000009895,230.49999999999926
SCR-NC,ESS_fav,480.82894705226727,299.13248588355145,166.27407019559737,13695.58820992402,946.2355031314161,47.49980003122388,84.5,84.5,false,KNITRO,264.0503724218563,463.7114138976523,211.64102992444293
SCR-NC,ESS_fav,500.8289472652672,89.59703896987176,171.95662643891285,13485.73535323796,762.3826126740518,48.12479263510372,85.5,85.5,false,KNITRO,268.8298761101917,509.2000000000221,230.49999999999926
SCR-NC,ESS_fav,480.8289468241978,294.5341785611755,177.19171292879844,13701.906180501599,952.5548383141718,47.4999280817632,86.0,86.0,false,KNITRO,264.2504861432051,463.70276008367046,222.12847802779015
SCR-NC,ESS_fav,480.82894737476823,313.9344648258562,147.18771787265388,13691.304333264266,941.9511300732784,47.49973055834779,86.5,86.5,false,KNITRO,259.6671210276925,556.2507031292041,213.84999999999891
SCR-NC,ESS_fav,480.82894742548854,320.4314817096605,139.98240667663094,13690.595732876192,941.24283581178,47.49978373739291,87.0,87.0,false,KNITRO,253.31617604322082,556.2508677164782,213.84999999999863
SCR-NC,ESS_fav,480.828947362748,291.3725654683112,181.21891801058013,13702.772637917456,953.4204308416395,47.499836418743925,87.5,87.5,false,KNITRO,265.13893832031374,463.70503016034934,221.8050003755294
SCR-NC,ESS_fav,465.07894732721974,203.450567356036,125.17895556926345,13543.058470321444,793.7084702525192,47.50000000136767,88.0,88.0,false,KNITRO,241.4038477919204,493.4492157213675,217.29002619191147
SCR-NC,ESS_fav,500.8289476471126,82.21074195348564,260.9545539750175,13567.346033318898,843.9942435756157,48.12492457456008,88.5,88.5,false,KNITRO,287.42862111058116,556.2504843774284,230.4907890434763
SCR-NC,ESS_fav,500.82894863852937,78.01492032829105,190.34355911545586,13492.5405385444,769.1874280822763,48.12475710244532,89.5,89.5,false,KNITRO,288.8289474509725,509.19911568150576,224.77003905539107
SCR-NC,ESS_fav,500.8289473544826,184.95034412709344,62.46076572475314,13471.59277684323,748.2400572063292,48.12478145571211,90.0,90.0,false,KNITRO,236.97949584455876,509.20000000005007,230.49999999999926
SCR-NC,ESS_fav,480.82894734190177,291.0924376716558,181.49441252119897,13702.769129715327,953.4157975347564,47.49974180405589,91.5,91.5,false,KNITRO,268.1445336229224,556.2500371267486,213.8499999999987
SCR-NC,ESS_fav,500.82894732740874,163.06569629292267,100.77840472081408,13488.024075531423,764.6730483411454,48.124886383645936,93.0,93.0,false,KNITRO,236.97918639782228,509.1999587199325,230.4999999750854
SCR-NC,ESS_fav,500.8289473430908,103.84973151178559,219.40924824223623,13547.441119513753,824.0879270971126,48.124748526550675,93.5,93.5,false,KNITRO,287.42750390881514,556.2500000000213,230.49724933796875
SCR-NC,ESS_fav,500.8289473941321,28.80497065433522,190.3692963137708,13499.603479474481,720.0032143622382,46.24997067332342,94.5,94.5,false,KNITRO,280.11171068692374,464.949999999992,234.514824845332
SCR-NC,ESS_fav,500.8289473725665,11.610288264799124,217.38861074348418,13509.428795594213,729.8278463808498,46.24989499753458,95.0,95.0,false,KNITRO,268.82876714638434,464.950000000032,242.4394325701409
SCR-NC,ESS_fav,480.82894734420336,290.11325587243675,182.69136282274283,13702.983673111568,953.6335660393829,47.49999634725806,95.5,95.5,false,KNITRO,265.3467656311304,463.70867858499696,222.2291591800185
SCR-NC,ESS_fav,500.82894730019547,210.29549998690982,90.5886215743439,13547.665522841799,801.7130688614493,45.62492526190037,96.0,96.0,false,KNITRO,236.97921777219722,509.20339108325595,242.49124172141856
SCR-NC,ESS_fav,500.82894680501386,170.26357604707164,85.01312957674455,13479.458559094779,756.10565242883,48.12479066169776,96.5,96.5,false,KNITRO,236.97976449379087,509.1986773995802,228.2355237931324
SCR-NC,ESS_fav,480.8289473689278,277.23476948173186,200.50361615821186,13707.921240781943,958.5673330088714,47.499863120760764,98.0,98.0,false,KNITRO,270.0084931088268,556.2509121472968,213.8499999999988
SCR-NC,ESS_fav,480.8289459242409,232.45427859681064,188.95887795030706,13651.593185064357,902.2421024713586,47.49995312259927,98.5,98.5,false,KNITRO,268.8285447655002,509.19968396331944,227.44705056490568
SCR-NC,ESS_fav,480.8289450007715,326.81016063410175,67.24647885841685,13624.23912199898,874.88558449329,47.499757917226,99.5,99.5,false,KNITRO,236.98042144871465,509.1984552902054,223.38886244432422
SCR-NC,ESS_fav,480.8289473602855,311.74397070325824,93.40810956657666,13635.332307336605,885.9810276301204,47.49995730497757,100.0,100.0,false,KNITRO,236.98096537651705,509.1988260635069,226.56917987029857
SCR-NC,ESS_fav,426.8289473401743,487.9263004663467,235.7200196104674,13990.377166295662,1150.4752674169883,41.24995373274514,4.0,4.0,false,KNITRO,287.84333820964116,556.2530288764883,242.4889570078007
SCR-NC,ESS_fav,326.8289473621527,488.326899131838,259.4723957209182,14071.928459305322,1074.6282422149088,40.62499546223662,6.5,6.5,false,KNITRO,304.2280048424632,543.2578150789722,252.09086419506596
SCR-NC,ESS_fav,303.9347500633349,558.0952478471953,165.20006989608206,14024.530068215376,1027.2300678066124,40.62499999957343,7.5,7.5,false,KNITRO,252.92049861495764,573.5959864936068,242.5
SCR-NC,ESS_fav,290.04072984451915,571.5140107266143,253.14689324337516,14112.002374504278,1114.7016338145086,40.62498450352055,8.0,8.0,false,KNITRO,229.30656457725792,512.0060416250342,254.49999999999926
SCR-NC,ESS_fav,426.82894737293435,530.5249802388182,283.3083599822236,14080.56506802515,1240.662287593976,41.24992089724502,9.5,9.5,false,KNITRO,295.6936854071286,556.2542058555125,242.48062347775505
SCR-NC,ESS_fav,426.82894713345354,575.3897312363156,223.1314203652102,14065.250320310508,1225.3500987349794,41.24999375574424,10.0,10.0,false,KNITRO,271.910838055804,463.7009386749314,237.80270157188195
SCR-NC,ESS_fav,426.82894724785,537.2680320181764,270.4016259465603,14074.39939412089,1234.4986052125867,41.24997779833309,11.0,11.0,false,KNITRO,264.81153239483535,512.0596058518469,254.49999999999847
SCR-NC,ESS_fav,426.8289469614587,553.3511936802788,195.6956900744797,13993.177287744324,1175.8758307162173,43.74995143230332,11.5,11.5,false,KNITRO,256.9402648472053,453.0067641322363,219.04258735520466
SCR-NC,ESS_fav,465.0789473673119,456.5514437539594,171.82678833473128,13895.11102583741,1093.4571794560025,43.12488941459661,12.0,12.0,false,KNITRO,279.4450034820508,578.000633580475,213.84999999999852
SCR-NC,ESS_fav,426.82894736398856,588.3633677874059,199.96460837048625,14055.05728090989,1215.1569235218808,41.24998984075597,13.5,13.5,false,KNITRO,269.1636000062112,463.699611324927,215.03097167371433
