bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,collusive,218.76755791566868,760.4758362630248,267.0543284968616,14086.197721845938,1246.2977226755552,41.25000001570583,60.5,60.5,false,KNITRO,235.5764853777473,556.635976127595,213.84015203788687
SCR-NC,collusive,192.48002446475414,755.5437707365365,246.36156547794036,14011.685360473406,1194.385360679231,43.75000000557845,61.0,61.0,false,KNITRO,246.9348878308836,608.6111052010854,215.5732649893244
SCR-NC,collusive,189.19847422105147,799.5772719417503,247.15801043804643,14075.83375648528,1235.9337566008483,41.25000000924388,61.5,61.5,false,KNITRO,236.91605712497335,560.106337605356,225.83999141070507
SCR-NC,collusive,187.33974465254735,798.1599029416193,262.6952732423747,14088.0949208339,1248.1949208365413,41.24999999989308,62.5,62.5,false,KNITRO,228.063162883713,516.5532567700329,237.8398305278771
SCR-NC,collusive,188.42855614306887,792.8681459022882,264.3506792200447,14085.547382541135,1245.6473812654017,41.250000001107765,63.0,63.0,false,KNITRO,232.45223430931065,560.4022727692336,225.83974526741608
SCR-NC,collusive,141.0579937984815,791.3160047899697,251.6189469516534,14001.292945573745,1183.9929455401048,43.749999999410356,63.5,63.5,false,KNITRO,221.57664033047467,632.2454239451208,221.55000000001436
SCR-NC,collusive,178.46281713530976,809.1078225780155,245.10694493814339,14072.57758464425,1232.6775846514688,41.25000000020404,64.0,64.0,false,KNITRO,207.82630234098576,573.9728259726465,237.84999999999584
SCR-NC,collusive,178.7665522566468,738.9311015605192,292.95367145825276,14027.951325282054,1210.651325275419,43.74999999993871,64.5,64.5,false,KNITRO,246.3227777672255,548.7887132417748,242.47610471838158
SCR-NC,collusive,179.06186716884218,764.4359909967408,253.05598485940777,14013.853843322673,1196.5538430249908,43.749999999717275,65.0,65.0,false,KNITRO,213.30624448640614,535.8344052645867,227.5679514783537
SCR-NC,collusive,178.36407675113384,769.2530253986124,245.53531899530046,14010.452421147987,1193.1524211450467,43.750000000045674,65.5,65.5,false,KNITRO,194.10779897561991,574.0981662321935,237.84999999999368
SCR-NC,collusive,134.38405856678398,785.8510116245886,271.8813807774694,14009.41645095779,1192.116450968842,43.750000001619384,66.0,66.0,false,KNITRO,199.1056734346318,557.5921600735762,238.08013168921386
SCR-NC,collusive,185.6731361882911,761.9400866088271,247.22183072234094,14012.135053252583,1194.835053519459,43.7500000001466,66.5,66.5,false,KNITRO,239.5582300543752,611.1650777751481,215.56770748693418
SCR-NC,collusive,174.9316088391657,732.129142581879,309.66810610120916,14034.02885756434,1216.728857522254,43.75000000060906,67.0,67.0,false,KNITRO,230.86483299169544,578.8790606678997,239.1045202191123
SCR-NC,collusive,166.8119542166897,757.4579278251256,282.62925794796297,14024.199139945124,1206.8991399897782,43.75000000092541,67.5,67.5,false,KNITRO,246.55242599550797,544.0879858832002,230.46714293356416
SCR-NC,collusive,192.97862826413746,796.3936097128503,247.59955694789534,14076.871794917075,1236.9717949248832,41.25000000007406,68.0,68.0,false,KNITRO,250.44222288050898,571.8179272303022,213.83893107305946
SCR-NC,collusive,174.3362449375889,743.8723636154093,292.1515014595002,14027.660109843855,1210.3601100124984,43.750000004722324,69.0,69.0,false,KNITRO,244.80099026133385,554.3074143879122,242.473212749923
SCR-NC,collusive,193.79852979071404,751.5135446851839,253.55013733789343,14016.162211811958,1198.8622118137914,43.74999999993983,70.0,70.0,false,KNITRO,243.7741357054076,608.117848728575,225.8399947058848
SCR-NC,collusive,178.90459559618714,758.48396625127,264.8926870658443,14019.58125079537,1202.2812489133014,43.749999955106425,71.0,71.0,false,KNITRO,231.11855314487624,551.4862250798316,270.15846794693726
SCR-NC,collusive,199.90088886725442,792.4537116561376,245.17450075744554,14077.42910128154,1237.5291012808375,41.24999999992118,72.0,72.0,false,KNITRO,237.01138681738516,556.2500000000356,225.83827993702732
SCR-NC,collusive,180.59144144909143,760.45139692984,260.5222414047902,14018.865079780982,1201.5650797837216,43.749999997506826,72.5,72.5,false,KNITRO,241.3671119634721,563.3328122623348,215.9082560662197
SCR-NC,collusive,157.99725372777016,821.5517917816157,243.72292405841145,14063.171969465582,1223.2719695677974,41.250000005819054,73.0,73.0,false,KNITRO,238.79263771019163,582.9266826470098,225.8499999999948
SCR-NC,collusive,143.95864001122231,825.5463529444204,258.188923773215,14067.593917114746,1227.6939167288576,41.249999997063874,73.5,73.5,false,KNITRO,243.96223611447255,583.601086291442,210.98172869076726
SCR-NC,collusive,178.72636691623146,751.6614659252302,268.40987745649704,14016.097710367696,1198.7977102979587,43.74999999715277,74.0,74.0,false,KNITRO,252.83722489781445,536.9603123802857,230.46902022331994
SCR-NC,collusive,138.18270894805937,784.9499460307206,268.73967543433065,14009.172329981164,1191.8723304131106,43.750000012383,75.0,75.0,false,KNITRO,239.96529078718018,596.4352033789784,209.55000000001186
SCR-NC,collusive,175.60757803329028,802.6694251080606,268.9557651754205,14087.143886509482,1247.2327683167714,41.24983227182605,75.5,75.5,false,KNITRO,246.07569891537423,575.6980119220507,225.84999999999945
SCR-NC,collusive,176.527766848748,760.5553046733633,265.80075156617625,14020.18382473835,1202.8838230882875,43.74999999712272,76.0,76.0,false,KNITRO,245.83649371801675,530.8123546994375,225.84999999999633
SCR-NC,collusive,186.04764885488396,800.5880103474266,251.19216246363223,14077.727822032573,1237.8278216659428,41.24999999750429,76.5,76.5,false,KNITRO,234.36132491026243,561.2863181656026,225.8375608185713
SCR-NC,collusive,176.1046097063306,802.1187725449049,269.54400675242687,14087.66738898936,1247.7673890036624,41.250000000150635,77.0,77.0,false,KNITRO,242.20679959447205,582.3356695091207,225.8499999999989
SCR-NC,collusive,190.297509500542,794.3603214024172,255.02294607780252,14079.580776410276,1239.6807769807617,41.24999999981847,77.5,77.5,false,KNITRO,239.03328383784827,550.2376923965971,224.79880644919766
SCR-NC,collusive,145.3203271012965,819.0781396028106,267.4773039448253,14071.775770316282,1231.8757706489323,41.25000000541669,78.0,78.0,false,KNITRO,245.34876418441786,583.0855944109317,214.41909399226452
SCR-NC,collusive,175.99672007830884,764.5679178015405,256.16823101830863,14014.032868645207,1196.732868898158,43.75000000548493,78.5,78.5,false,KNITRO,245.76854920499022,539.396401923945,213.8372249168899
SCR-NC,collusive,163.0880959168195,760.5447679686658,283.6212645175529,14024.554128229998,1207.2541284030383,43.75000000381402,79.0,79.0,false,KNITRO,221.4739542978748,579.7036747983664,239.66028844437412
SCR-NC,collusive,178.39255017185792,759.403843130949,265.0923143366153,14020.188708870268,1202.8887076394221,43.74999999996363,80.0,80.0,false,KNITRO,225.78568504671918,536.5367982074097,200.13004119234418
SCR-NC,collusive,158.00999274887957,763.9995335889862,274.8559829967258,14014.16550934559,1196.8655093345915,43.749999999987345,82.5,82.5,false,KNITRO,248.47998709632992,625.8884246679463,209.5498843882463
SCR-NC,collusive,177.226260263607,781.5791455360352,296.2825514245061,14094.987957062365,1255.0879572241483,41.25000000331966,83.0,83.0,false,KNITRO,260.3175713362881,549.1450655409263,250.6157971639934
SCR-NC,collusive,146.20007136227244,783.4028092482936,255.87065291016225,14002.773533766576,1185.4735335207283,43.74999999970541,83.5,83.5,false,KNITRO,244.5444104659494,636.6543669786582,209.55000000001436
