bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,competitive,184.68705337148901,760.3305432826246,317.95033877964255,14102.872499627261,1262.967935433756,41.25005255233249,88.0,88.0,false,KNITRO,271.5480146180418,561.8034326982616,230.4999999999992
SCR-NC,competitive,191.37997043172265,753.6351133771859,317.94929035802113,14102.872504749088,1262.9643741669297,41.249907922443924,88.5,88.5,false,KNITRO,274.057115482505,559.2938930969126,242.5
SCR-NC,competitive,222.43666992200284,622.3239216155505,268.6056350480353,14252.878947366162,1113.3662265855887,35.62583393913326,89.0,89.0,false,KNITRO,235.57894736725189,564.9500000000038,242.5
SCR-NC,competitive,172.82867903652703,772.1866259426276,317.9492468224489,14102.87249928255,1262.9645518016036,41.249901085683916,89.5,89.5,false,KNITRO,253.79164271001858,580.0647676388533,242.5
SCR-NC,competitive,193.85811662291007,751.1541505613704,317.9489449450471,14102.872499572215,1262.9612121293276,41.24986408187085,90.0,90.0,false,KNITRO,229.2771206444307,558.3643140399013,225.8500000000015
SCR-NC,competitive,191.36995511289555,753.6444044069074,317.9491583113595,14102.87249950557,1262.9635178311623,41.249890940801514,90.5,90.5,false,KNITRO,274.0527285047825,559.2976268537565,242.5
SCR-NC,competitive,407.44589375033064,474.47838342706797,333.9484340133682,14033.180311566237,1215.872711190767,43.74977254914265,91.0,91.0,false,KNITRO,267.4316699492964,568.5852047131294,251.76999999999998
SCR-NC,competitive,172.07918901891495,772.9359359285205,317.94935929773885,14102.872502896575,1262.9644842451744,41.2499155524444,91.5,91.5,false,KNITRO,252.65228052347197,581.8479476083143,242.5
SCR-NC,competitive,195.3149727465754,749.7025753910327,317.94996797125293,14102.872499929916,1262.9675161088612,41.24999929434405,92.0,92.0,false,KNITRO,247.34020869692694,557.8182153454414,225.84999999999886
SCR-NC,competitive,329.2802634163626,612.4475288066245,301.35494695796865,14082.996195689982,1243.0827391809557,41.250739403887664,92.5,92.5,false,KNITRO,267.4277440435724,563.7017188915696,251.76999999999998
SCR-NC,competitive,222.8800118185195,621.8828314045734,268.60234907932323,14252.878947480764,1113.365192302416,35.625362776256544,93.5,93.5,false,KNITRO,235.57894735474838,564.9500000351316,242.5
SCR-NC,competitive,218.83576603070173,726.1773928955815,317.9489876351185,14102.87249989663,1262.9621465614018,41.24986794602495,94.0,94.0,false,KNITRO,235.5789473684212,563.6962766552656,225.8499999999988
SCR-NC,competitive,216.29246126837097,605.809547840188,271.8081216509333,14244.830863726367,1093.9101307594922,35.62623922474063,94.5,94.5,false,KNITRO,235.5790788289282,608.9751603117057,241.71364844171217
SCR-NC,competitive,212.39649291665955,609.7056472712579,271.80938439706784,14244.830886412372,1093.9115245849853,35.62640937978256,95.0,95.0,false,KNITRO,235.5789473606525,564.9500000168865,251.77000000000095
SCR-NC,competitive,186.7793874868276,635.3445918367672,271.7994778350248,14244.830886574251,1093.9234571586196,35.624934102267105,95.5,95.5,false,KNITRO,235.57894736842118,594.1282004449622,232.2285318559506
SCR-NC,competitive,215.41669517814788,729.5974736916125,317.94915433086345,14102.872500013953,1262.9633232006238,41.24989095015388,96.0,96.0,false,KNITRO,212.53834069914467,556.2500000057721,225.84999994118994
SCR-NC,competitive,212.4313933481605,609.6856234451844,271.8023423123525,14244.830886488027,1093.9193591056974,35.625358523048035,96.5,96.5,false,KNITRO,235.57894738802844,609.2000003466763,242.5
SCR-NC,competitive,194.75082674111465,627.3645625223278,271.8020225129678,14244.830886367989,1093.9174117764103,35.62532732695116,97.0,97.0,false,KNITRO,235.57894735058113,564.9500000037954,230.49999993339978
SCR-NC,competitive,235.54608405670385,609.2016444284923,268.60973844799594,14252.87894729543,1113.357466933192,35.62645772835924,97.5,97.5,true,KNITRO,235.5789462219514,609.2000000048109,242.5
SCR-NC,competitive,211.18414629027382,610.9267764742974,271.8051749837898,14244.83088676913,1093.9160977483612,35.625782005162336,98.0,98.0,false,KNITRO,235.57894736639653,564.95,251.77000000000092
SCR-NC,competitive,208.3602295620253,613.7501734474563,271.80703961400474,14244.830886330014,1093.9174426234863,35.6260449771807,98.5,98.5,false,KNITRO,235.57894736598192,564.9500002855696,251.77000039491853
SCR-NC,competitive,196.1956083161771,625.9142851132287,271.80649365859335,14244.830886332478,1093.9163870879993,35.625969070078746,99.5,99.5,false,KNITRO,235.57894706053082,564.9500000000227,242.5
SCR-NC,competitive,188.28359065724032,756.7283156304511,317.9494238620372,14102.872499764248,1262.9613301497286,41.249931508758614,100.0,100.0,false,KNITRO,272.89711096950094,560.4543375779792,230.49999999999926
